PMC001xxxxxx/PMC1636368.xml,Nucleic Acids Res. 2006 Sep 31; 34(16):4486-4494,PMC1636368,2022-01-12 14:29:22,16945951,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636369.xml,Nucleic Acids Res. 2006 Sep 31; 34(16):4495-4505,PMC1636369,2022-01-12 14:29:22,16945950,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636370.xml,Nucleic Acids Res. 2006 Sep 31; 34(16):4506-4514,PMC1636370,2022-01-12 14:29:22,16945956,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636371.xml,Nucleic Acids Res. 2006 Sep 31; 34(16):4515-4526,PMC1636371,2022-01-12 14:29:22,16945955,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636372.xml,Nucleic Acids Res. 2006 Sep 31; 34(16):4527-4536,PMC1636372,2022-01-12 14:29:22,16945954,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636373.xml,Nucleic Acids Res. 2006 Sep 1; 34(16):4546-4553,PMC1636373,2022-01-12 14:29:40,16951289,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636374.xml,Nucleic Acids Res. 2006 Sep 31; 34(16):e109,PMC1636374,2022-01-12 14:29:40,16945949,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636375.xml,Nucleic Acids Res. 2006 Sep 31; 34(16):4537-4545,PMC1636375,2022-01-12 14:29:22,16945948,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636376.xml,Nucleic Acids Res. 2006 Sep 8; 34(16):4609-4621,PMC1636376,2022-01-12 14:29:22,16963494,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636377.xml,Nucleic Acids Res. 2006 Sep 8; 34(16):e110,PMC1636377,2022-01-12 14:29:22,16963493,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1636378.xml,Nucleic Acids Res. 2006 Sep 8; 34(16):e111,PMC1636378,2022-01-12 14:29:22,16963492,CC BY-NC,no,2006,9.0
PMC001xxxxxx/PMC1666580.xml,J Cell Biol. 2006 Sep 25; 174(7):1097-1106,PMC1666580,2022-01-13 07:27:06,16982797,CC BY-NC-SA,no,2006,9.0
PMC001xxxxxx/PMC1997281.xml,J Exp Med. 2006 Sep 4; 203(9):2095-2107,PMC1997281,2022-01-13 09:01:58,16923851,CC BY-NC-SA,no,2006,9.0
PMC001xxxxxx/PMC1635243.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4893-4899,PMC1635243,2022-01-12 14:29:22,16982648,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635244.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4900-4911,PMC1635244,2022-01-12 14:29:22,16982647,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635245.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4731-4742,PMC1635245,2022-01-12 14:30:41,16971464,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635246.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4912-4924,PMC1635246,2022-01-12 14:29:22,16982646,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635247.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):e112,PMC1635247,2022-01-12 14:29:22,16971460,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635248.xml,Nucleic Acids Res. 2006 Oct 19; 34(17):4996-5006,PMC1635248,2022-01-12 14:29:22,16984969,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635249.xml,Nucleic Acids Res. 2006 Oct 14; 34(17):4837-4845,PMC1635249,2022-01-12 14:29:22,16973899,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635252.xml,Nucleic Acids Res. 2006 Oct 10; 34(17):4722-4730,PMC1635252,2022-01-12 14:29:22,16966338,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635253.xml,Nucleic Acids Res. 2006 Oct 26; 34(18):5259-5269,PMC1635253,2022-01-12 14:29:23,17003057,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635255.xml,Nucleic Acids Res. 2006 Oct 14; 34(17):4846-4856,PMC1635255,2022-01-12 14:29:22,16973898,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635256.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4743-4751,PMC1635256,2022-01-12 14:29:22,16971463,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635257.xml,Nucleic Acids Res. 2006 Oct 8; 34(17):4677-4684,PMC1635257,2022-01-12 14:29:22,16963778,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635258.xml,Nucleic Acids Res. 2006 Oct 14; 34(17):4857-4865,PMC1635258,2022-01-12 14:29:22,16973897,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635259.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4752-4766,PMC1635259,2022-01-12 14:29:22,16971462,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635262.xml,Nucleic Acids Res. 2006 Oct 8; 34(17):4685-4701,PMC1635262,2022-01-12 14:29:22,16963777,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635263.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):e113,PMC1635263,2022-01-12 14:29:22,16971459,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635265.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4925-4936,PMC1635265,2022-01-12 14:29:23,16982645,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635267.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):e116,PMC1635267,2022-01-12 14:29:23,16982644,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635268.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4767-4779,PMC1635268,2022-01-12 14:35:11,16971458,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635269.xml,Nucleic Acids Res. 2006 Oct 14; 34(17):4866-4877,PMC1635269,2022-01-12 14:29:23,16973896,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635270.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4937-4942,PMC1635270,2022-01-12 14:29:23,16982643,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635272.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):e114,PMC1635272,2022-01-12 14:29:23,16971457,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635273.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4943-4959,PMC1635273,2022-01-12 14:29:23,16982642,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635275.xml,Nucleic Acids Res. 2006 Oct 8; 34(17):4702-4710,PMC1635275,2022-01-12 14:35:11,16963776,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635276.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4960-4967,PMC1635276,2022-01-12 14:29:23,16982641,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635278.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4780-4790,PMC1635278,2022-01-12 14:29:23,16971461,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635280.xml,Nucleic Acids Res. 2006 Oct 25; 34(18):e122,PMC1635280,2022-01-12 14:29:23,17000637,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635281.xml,Nucleic Acids Res. 2006 Oct 8; 34(17):4667-4676,PMC1635281,2022-01-12 14:29:23,16963775,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635282.xml,Nucleic Acids Res. 2006 Oct 25; 34(18):e123,PMC1635282,2022-01-12 14:29:23,17000636,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635283.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4968-4975,PMC1635283,2022-01-12 14:29:23,16982640,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635284.xml,Nucleic Acids Res. 2006 Oct 19; 34(18):5039-5051,PMC1635284,2022-01-12 14:29:23,16984968,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635285.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4791-4800,PMC1635285,2022-01-12 14:29:23,16971456,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635286.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4801-4815,PMC1635286,2022-01-12 14:35:11,16971455,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635287.xml,Nucleic Acids Res. 2006 Oct 13; 34(17):4816-4825,PMC1635287,2022-01-12 14:29:23,16971454,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635288.xml,Nucleic Acids Res. 2006 Oct 14; 34(17):4878-4892,PMC1635288,2022-01-12 14:29:23,16973895,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635289.xml,Nucleic Acids Res. 2006 Oct; 34(17):e115,PMC1635289,2022-01-12 14:30:42,16973894,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635290.xml,Nucleic Acids Res. 2006 Oct; 34(17):4826-4836,PMC1635290,2022-01-12 14:30:42,16971453,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635291.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4976-4986,PMC1635291,2022-01-12 14:29:23,16982639,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635292.xml,Nucleic Acids Res. 2006 Oct 19; 34(18):5069-5080,PMC1635292,2022-01-12 14:29:23,16984967,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635293.xml,Nucleic Acids Res. 2006 Oct 8; 34(17):4711-4721,PMC1635293,2022-01-12 14:29:23,16963774,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635294.xml,Nucleic Acids Res. 2006 Oct 18; 34(17):4987-4995,PMC1635294,2022-01-12 14:29:23,16982637,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635295.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):e125,PMC1635295,2022-01-12 14:29:23,17012274,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635296.xml,Nucleic Acids Res. 2006 Oct 26; 34(18):5217-5231,PMC1635296,2022-01-12 14:29:23,17003056,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636404.xml,Nucleic Acids Res. 2006 Oct 11; 34(17):4655-4666,PMC1636404,2022-01-12 14:29:23,16966337,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636412.xml,Nucleic Acids Res. 2006 Oct 25; 34(18):e121,PMC1636412,2022-01-12 14:29:23,17000641,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636413.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):5270-5279,PMC1636413,2022-01-12 14:29:23,17012287,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636414.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):5280-5290,PMC1636414,2022-01-12 14:29:23,17012286,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636415.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):5291-5299,PMC1636415,2022-01-12 14:29:23,17012285,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636417.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):5300-5311,PMC1636417,2022-01-12 14:29:23,17012284,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636418.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5007-5020,PMC1636418,2022-01-12 14:29:23,16990255,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636419.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5021-5031,PMC1636419,2022-01-12 14:29:23,16990254,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636420.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):5312-5324,PMC1636420,2022-01-12 14:29:23,17012283,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636421.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):5325-5336,PMC1636421,2022-01-12 14:29:23,17012282,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636422.xml,Nucleic Acids Res. 2006 Oct 22; 34(18):5133-5144,PMC1636422,2022-01-12 14:29:23,16998187,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636423.xml,Nucleic Acids Res. 2006 Oct 29; 34(18):5337-5351,PMC1636423,2022-01-12 14:29:23,17012281,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636424.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5032-5038,PMC1636424,2022-01-12 14:29:23,16990253,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636425.xml,Nucleic Acids Res. 2006 Oct 22; 34(18):e119,PMC1636425,2022-01-12 14:29:23,16998186,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636426.xml,Nucleic Acids Res. 2006 Oct 22; 34(18):5145-5156,PMC1636426,2022-01-12 14:29:23,16998185,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636430.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5052-5059,PMC1636430,2022-01-12 14:29:23,16990252,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636431.xml,Nucleic Acids Res. 2006 Oct 22; 34(18):5175-5183,PMC1636431,2022-01-12 14:29:23,16998184,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636432.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5060-5068,PMC1636432,2022-01-12 14:29:23,16990251,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636434.xml,Nucleic Acids Res. 2006 Oct 25; 34(18):5184-5193,PMC1636434,2022-01-12 14:29:23,17000640,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636435.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5081-5092,PMC1636435,2022-01-12 14:29:23,16990250,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636436.xml,Nucleic Acids Res. 2006 Oct 22; 34(18):5157-5165,PMC1636436,2022-01-12 14:29:23,16998183,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636437.xml,Nucleic Acids Res. 2006 Oct 26; 34(18):5203-5216,PMC1636437,2022-01-12 14:29:23,17003055,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636438.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5093-5100,PMC1636438,2022-01-12 14:29:23,16990249,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636439.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5101-5111,PMC1636439,2022-01-12 14:29:23,16990248,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636440.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5112-5123,PMC1636440,2022-01-12 14:29:23,16990247,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636441.xml,Nucleic Acids Res. 2006 Oct 22; 34(18):5166-5174,PMC1636441,2022-01-12 14:29:23,16998182,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636442.xml,Nucleic Acids Res. 2006 Oct 22; 34(18):e120,PMC1636442,2022-01-12 14:29:23,16998181,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636444.xml,Nucleic Acids Res. 2006 Oct 20; 34(18):5124-5132,PMC1636444,2022-01-12 14:29:23,16990246,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636446.xml,Nucleic Acids Res. 2006 Oct 26; 34(18):5232-5237,PMC1636446,2022-01-12 14:29:23,17003054,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636447.xml,Nucleic Acids Res. 2006 Oct 25; 34(18):5194-5202,PMC1636447,2022-01-12 14:29:23,17000639,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636448.xml,Nucleic Acids Res. 2006 Oct 26; 34(18):5238-5246,PMC1636448,2022-01-12 14:29:23,17003053,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636449.xml,Nucleic Acids Res. 2006 Oct 26; 34(18):5247-5258,PMC1636449,2022-01-12 14:29:23,17003052,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636450.xml,Nucleic Acids Res. 2006 Oct 26; 34(18):e124,PMC1636450,2022-01-12 14:29:24,17003050,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1636451.xml,Nucleic Acids Res. 2006 Oct 25; 34(18):e118,PMC1636451,2022-01-12 14:29:24,17000638,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1747532.xml,J Cell Biol. 2006 Oct 23; 175(2):217-223,PMC1747532,2022-01-13 07:27:08,17043142,CC BY-NC-SA,no,2006,10.0
PMC001xxxxxx/PMC1903381.xml,Nucleic Acids Res. 2006 Oct 20; 34(17):e117,PMC1903381,2022-01-12 14:30:42,16987907,CC BY-NC,no,2006,10.0
PMC001xxxxxx/PMC1635250.xml,Nucleic Acids Res. 2006 Nov 26; 34(20):5932-5942,PMC1635250,2023-05-06 23:37:11,17068081,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635251.xml,Nucleic Acids Res. 2006 Nov 12; 34(19):5631-5637,PMC1635251,2022-01-12 14:29:24,17038335,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635254.xml,Nucleic Acids Res. 2006 Nov 13; 34(20):e136,PMC1635254,2022-01-12 14:29:45,17041235,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635260.xml,Nucleic Acids Res. 2006 Nov 5; 34(19):5528-5540,PMC1635260,2022-01-12 14:29:24,17023487,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635261.xml,Nucleic Acids Res. 2006 Nov 13; 34(20):5730-5739,PMC1635261,2022-01-12 14:29:45,17041233,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635264.xml,Nucleic Acids Res. 2006 Nov 28; 34(20):e141,PMC1635264,2022-01-12 14:29:45,17071965,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635266.xml,Nucleic Acids Res. 2006 Nov 13; 34(20):e137,PMC1635266,2022-01-12 14:29:45,17040895,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635271.xml,Nucleic Acids Res. 2006 Nov 26; 34(20):5943-5950,PMC1635271,2022-01-12 14:29:45,17068082,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635297.xml,Nucleic Acids Res. 2006 Nov 5; 34(19):e132,PMC1635297,2022-01-12 14:29:24,17023486,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635298.xml,Nucleic Acids Res. 2006 Nov 4; 34(19):5541-5551,PMC1635298,2022-01-12 14:29:24,17020915,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635299.xml,Nucleic Acids Res. 2006 Nov 26; 34(20):5951-5965,PMC1635299,2022-01-12 14:29:45,17068080,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635300.xml,Nucleic Acids Res. 2006 Nov 4; 34(19):5552-5566,PMC1635300,2022-01-12 14:29:24,17020914,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635301.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):e138,PMC1635301,2022-01-12 14:29:45,17062631,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635302.xml,Nucleic Acids Res. 2006 Nov 19; 34(20):5778-5789,PMC1635302,2022-01-12 14:29:45,17053100,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635303.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):5815-5828,PMC1635303,2022-01-12 14:29:45,17062618,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635304.xml,Nucleic Acids Res. 2006 Nov 4; 34(19):5567-5576,PMC1635304,2022-01-12 14:29:24,17020913,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635305.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):5829-5838,PMC1635305,2022-01-12 14:29:45,17062628,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635306.xml,Nucleic Acids Res. 2006 Nov 13; 34(20):5752-5763,PMC1635306,2022-01-12 14:29:45,17040894,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635307.xml,Nucleic Acids Res. 2006 Nov 13; 34(20):5764-5777,PMC1635307,2022-01-12 14:29:45,17040893,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635308.xml,Nucleic Acids Res. 2006 Nov 12; 34(19):5715-5719,PMC1635308,2022-01-12 14:29:24,17040899,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635309.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):e139,PMC1635309,2022-01-12 14:29:45,17062627,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635310.xml,Nucleic Acids Res. 2006 Nov 26; 34(20):5966-5973,PMC1635310,2022-01-12 14:29:45,17068079,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635311.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):5839-5851,PMC1635311,2022-01-12 14:29:45,17062630,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635313.xml,Nucleic Acids Res. 2006 Nov 26; 34(20):6001-6014,PMC1635313,2022-01-12 14:29:45,17068078,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635314.xml,Nucleic Acids Res. 2006 Nov 19; 34(20):5790-5799,PMC1635314,2022-01-12 14:29:45,17053099,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635315.xml,Nucleic Acids Res. 2006 Nov 27; 34(20):6015-6022,PMC1635315,2022-01-12 14:29:45,17071718,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635317.xml,Nucleic Acids Res. 2006 Nov 12; 34(20):5852-5862,PMC1635317,2022-01-12 14:29:45,17062626,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635318.xml,Nucleic Acids Res. 2006 Nov 12; 34(20):5863-5871,PMC1635318,2022-01-12 14:29:45,17062625,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635319.xml,Nucleic Acids Res. 2006 Nov 12; 34(20):6023-6033,PMC1635319,2022-01-12 14:29:45,17071716,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635321.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):5872-5879,PMC1635321,2022-01-12 14:29:45,17062624,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635322.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):5880-5891,PMC1635322,2022-01-12 14:29:45,17062629,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635323.xml,Nucleic Acids Res. 2006 Nov 25; 34(20):5915-5922,PMC1635323,2022-01-12 14:29:45,17065468,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635324.xml,Nucleic Acids Res. 2006 Nov 19; 34(20):5800-5814,PMC1635324,2022-01-12 14:29:45,17053098,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635325.xml,Nucleic Acids Res. 2006 Nov 24; 34(20):5892-5905,PMC1635325,2022-01-12 14:29:45,17062623,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635326.xml,Nucleic Acids Res. 2006 Nov 28; 34(20):6044-6050,PMC1635326,2022-01-12 14:29:45,17071963,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635327.xml,Nucleic Acids Res. 2006 Nov 25; 34(20):5923-5931,PMC1635327,2022-01-12 14:29:45,17065466,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635328.xml,Nucleic Acids Res. 2006 Nov 26; 34(20):5974-5986,PMC1635328,2022-01-12 14:29:45,17068076,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635329.xml,Nucleic Acids Res. 2006 Nov 27; 34(20):6034-6043,PMC1635329,2022-01-12 14:29:45,17071714,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635332.xml,Nucleic Acids Res. 2006 Nov 28; 34(20):6051-6063,PMC1635332,2022-01-12 14:29:45,17071961,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635333.xml,Nucleic Acids Res. 2006 Nov 12; 34(20):e140,PMC1635333,2022-01-12 14:29:45,17062621,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1635334.xml,Nucleic Acids Res. 2006 Nov 12; 34(20):5906-5914,PMC1635334,2022-01-12 14:29:45,17062620,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636454.xml,Nucleic Acids Res. 2006 Nov 5; 34(19):5577-5584,PMC1636454,2022-01-12 14:29:24,17028102,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636455.xml,Nucleic Acids Res. 2006 Nov 11; 34(19):e135,PMC1636455,2022-01-12 16:49:13,17038334,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636456.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):e126,PMC1636456,2022-01-12 14:29:24,17012272,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636458.xml,Nucleic Acids Res. 2006 Nov 6; 34(19):5585-5593,PMC1636458,2022-01-12 14:29:24,17028095,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636459.xml,Nucleic Acids Res. 2006 Nov 5; 34(19):5594-5602,PMC1636459,2022-01-12 14:29:24,17028101,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636460.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5361-5368,PMC1636460,2022-01-12 14:29:24,17012271,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636462.xml,Nucleic Acids Res. 2006 Nov 4; 34(19):5449-5460,PMC1636462,2022-01-12 14:29:24,17020926,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636463.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5369-5382,PMC1636463,2022-01-12 14:29:24,17012280,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636464.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):e127,PMC1636464,2022-01-12 14:29:24,17012279,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636465.xml,Nucleic Acids Res. 2006 Nov 5; 34(19):5603-5612,PMC1636465,2022-01-12 14:29:24,17028100,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636466.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5383-5394,PMC1636466,2022-01-12 14:29:24,17012278,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636467.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5395-5401,PMC1636467,2022-01-12 14:29:24,17012277,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636468.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5402-5415,PMC1636468,2022-01-12 14:29:24,17012276,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636469.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5438-5448,PMC1636469,2022-01-12 14:29:24,17012269,CC BY-NC,yes,2006,11.0
PMC001xxxxxx/PMC1636470.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5416-5425,PMC1636470,2022-01-12 14:29:24,17012275,CC BY-NC,no,2006,11.0
PMC001xxxxxx/PMC1636471.xml,Nucleic Acids Res. 2006 Nov 29; 34(19):5426-5437,PMC1636471,2022-01-12 14:29:24,17012273,CC BY-NC,no,2006,11.0
